"","row_id","Sales","date","country","store","product"
"16235",86362,303,2021-12-05,"France","KaggleMart","Recipe Book"
"16236",86363,487,2021-12-05,"France","KaggleMart","For Kids: One Smart Goose"
"16237",86364,140,2021-12-05,"France","KaggleRama","Advanced Techniques"
"16238",86365,131,2021-12-05,"France","KaggleRama","Getting Started"
"16239",86366,103,2021-12-05,"France","KaggleRama","Recipe Book"
"16240",86367,162,2021-12-05,"France","KaggleRama","For Kids: One Smart Goose"
"16241",86368,388,2021-12-05,"Germany","KaggleMart","Advanced Techniques"
"16242",86369,339,2021-12-05,"Germany","KaggleMart","Getting Started"
"16243",86370,275,2021-12-05,"Germany","KaggleMart","Recipe Book"
"16244",86371,437,2021-12-05,"Germany","KaggleMart","For Kids: One Smart Goose"
"16245",86372,128,2021-12-05,"Germany","KaggleRama","Advanced Techniques"
"16246",86373,118,2021-12-05,"Germany","KaggleRama","Getting Started"
"16247",86374,94,2021-12-05,"Germany","KaggleRama","Recipe Book"
"16248",86375,145,2021-12-05,"Germany","KaggleRama","For Kids: One Smart Goose"
"16249",86376,486,2021-12-05,"Italy","KaggleMart","Advanced Techniques"
"16250",86377,471,2021-12-05,"Italy","KaggleMart","Getting Started"
"16251",86378,368,2021-12-05,"Italy","KaggleMart","Recipe Book"
"16252",86379,574,2021-12-05,"Italy","KaggleMart","For Kids: One Smart Goose"
"16253",86380,174,2021-12-05,"Italy","KaggleRama","Advanced Techniques"
"16254",86381,163,2021-12-05,"Italy","KaggleRama","Getting Started"
"16255",86382,124,2021-12-05,"Italy","KaggleRama","Recipe Book"
"16256",86383,196,2021-12-05,"Italy","KaggleRama","For Kids: One Smart Goose"
"16257",86384,926,2021-12-05,"Poland","KaggleMart","Advanced Techniques"
"16258",86385,873,2021-12-05,"Poland","KaggleMart","Getting Started"
"16259",86386,749,2021-12-05,"Poland","KaggleMart","Recipe Book"
"16260",86387,1114,2021-12-05,"Poland","KaggleMart","For Kids: One Smart Goose"
"16261",86388,305,2021-12-05,"Poland","KaggleRama","Advanced Techniques"
"16262",86389,318,2021-12-05,"Poland","KaggleRama","Getting Started"
"16263",86390,255,2021-12-05,"Poland","KaggleRama","Recipe Book"
"16264",86391,353,2021-12-05,"Poland","KaggleRama","For Kids: One Smart Goose"
"16265",86392,535,2021-12-05,"Spain","KaggleMart","Advanced Techniques"
"16266",86393,511,2021-12-05,"Spain","KaggleMart","Getting Started"
"16267",86394,447,2021-12-05,"Spain","KaggleMart","Recipe Book"
"16268",86395,682,2021-12-05,"Spain","KaggleMart","For Kids: One Smart Goose"
"16269",86396,202,2021-12-05,"Spain","KaggleRama","Advanced Techniques"
"16270",86397,174,2021-12-05,"Spain","KaggleRama","Getting Started"
"16271",86398,152,2021-12-05,"Spain","KaggleRama","Recipe Book"
"16272",86399,224,2021-12-05,"Spain","KaggleRama","For Kids: One Smart Goose"
"16273",86400,307,2021-12-06,"Belgium","KaggleMart","Advanced Techniques"
"16274",86401,293,2021-12-06,"Belgium","KaggleMart","Getting Started"
"16275",86402,224,2021-12-06,"Belgium","KaggleMart","Recipe Book"
"16276",86403,363,2021-12-06,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16277",86404,107,2021-12-06,"Belgium","KaggleRama","Advanced Techniques"
"16278",86405,103,2021-12-06,"Belgium","KaggleRama","Getting Started"
"16279",86406,81,2021-12-06,"Belgium","KaggleRama","Recipe Book"
"16280",86407,128,2021-12-06,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16281",86408,340,2021-12-06,"France","KaggleMart","Advanced Techniques"
"16282",86409,314,2021-12-06,"France","KaggleMart","Getting Started"
"16283",86410,246,2021-12-06,"France","KaggleMart","Recipe Book"
"16284",86411,406,2021-12-06,"France","KaggleMart","For Kids: One Smart Goose"
"16285",86412,117,2021-12-06,"France","KaggleRama","Advanced Techniques"
"16286",86413,111,2021-12-06,"France","KaggleRama","Getting Started"
"16287",86414,84,2021-12-06,"France","KaggleRama","Recipe Book"
"16288",86415,139,2021-12-06,"France","KaggleRama","For Kids: One Smart Goose"
"16289",86416,323,2021-12-06,"Germany","KaggleMart","Advanced Techniques"
"16290",86417,285,2021-12-06,"Germany","KaggleMart","Getting Started"
"16291",86418,230,2021-12-06,"Germany","KaggleMart","Recipe Book"
"16292",86419,373,2021-12-06,"Germany","KaggleMart","For Kids: One Smart Goose"
"16293",86420,106,2021-12-06,"Germany","KaggleRama","Advanced Techniques"
"16294",86421,101,2021-12-06,"Germany","KaggleRama","Getting Started"
"16295",86422,78,2021-12-06,"Germany","KaggleRama","Recipe Book"
"16296",86423,124,2021-12-06,"Germany","KaggleRama","For Kids: One Smart Goose"
"16297",86424,399,2021-12-06,"Italy","KaggleMart","Advanced Techniques"
"16298",86425,380,2021-12-06,"Italy","KaggleMart","Getting Started"
"16299",86426,296,2021-12-06,"Italy","KaggleMart","Recipe Book"
"16300",86427,453,2021-12-06,"Italy","KaggleMart","For Kids: One Smart Goose"
"16301",86428,140,2021-12-06,"Italy","KaggleRama","Advanced Techniques"
"16302",86429,131,2021-12-06,"Italy","KaggleRama","Getting Started"
"16303",86430,100,2021-12-06,"Italy","KaggleRama","Recipe Book"
"16304",86431,159,2021-12-06,"Italy","KaggleRama","For Kids: One Smart Goose"
"16305",86432,771,2021-12-06,"Poland","KaggleMart","Advanced Techniques"
"16306",86433,714,2021-12-06,"Poland","KaggleMart","Getting Started"
"16307",86434,588,2021-12-06,"Poland","KaggleMart","Recipe Book"
"16308",86435,883,2021-12-06,"Poland","KaggleMart","For Kids: One Smart Goose"
"16309",86436,253,2021-12-06,"Poland","KaggleRama","Advanced Techniques"
"16310",86437,248,2021-12-06,"Poland","KaggleRama","Getting Started"
"16311",86438,206,2021-12-06,"Poland","KaggleRama","Recipe Book"
"16312",86439,283,2021-12-06,"Poland","KaggleRama","For Kids: One Smart Goose"
"16313",86440,430,2021-12-06,"Spain","KaggleMart","Advanced Techniques"
"16314",86441,405,2021-12-06,"Spain","KaggleMart","Getting Started"
"16315",86442,348,2021-12-06,"Spain","KaggleMart","Recipe Book"
"16316",86443,555,2021-12-06,"Spain","KaggleMart","For Kids: One Smart Goose"
"16317",86444,163,2021-12-06,"Spain","KaggleRama","Advanced Techniques"
"16318",86445,147,2021-12-06,"Spain","KaggleRama","Getting Started"
"16319",86446,118,2021-12-06,"Spain","KaggleRama","Recipe Book"
"16320",86447,182,2021-12-06,"Spain","KaggleRama","For Kids: One Smart Goose"
"16321",86448,309,2021-12-07,"Belgium","KaggleMart","Advanced Techniques"
"16322",86449,292,2021-12-07,"Belgium","KaggleMart","Getting Started"
"16323",86450,228,2021-12-07,"Belgium","KaggleMart","Recipe Book"
"16324",86451,363,2021-12-07,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16325",86452,109,2021-12-07,"Belgium","KaggleRama","Advanced Techniques"
"16326",86453,104,2021-12-07,"Belgium","KaggleRama","Getting Started"
"16327",86454,83,2021-12-07,"Belgium","KaggleRama","Recipe Book"
"16328",86455,127,2021-12-07,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16329",86456,335,2021-12-07,"France","KaggleMart","Advanced Techniques"
"16330",86457,309,2021-12-07,"France","KaggleMart","Getting Started"
"16331",86458,248,2021-12-07,"France","KaggleMart","Recipe Book"
"16332",86459,410,2021-12-07,"France","KaggleMart","For Kids: One Smart Goose"
"16333",86460,117,2021-12-07,"France","KaggleRama","Advanced Techniques"
"16334",86461,111,2021-12-07,"France","KaggleRama","Getting Started"
"16335",86462,87,2021-12-07,"France","KaggleRama","Recipe Book"
"16336",86463,137,2021-12-07,"France","KaggleRama","For Kids: One Smart Goose"
"16337",86464,319,2021-12-07,"Germany","KaggleMart","Advanced Techniques"
"16338",86465,286,2021-12-07,"Germany","KaggleMart","Getting Started"
"16339",86466,228,2021-12-07,"Germany","KaggleMart","Recipe Book"
"16340",86467,379,2021-12-07,"Germany","KaggleMart","For Kids: One Smart Goose"
"16341",86468,107,2021-12-07,"Germany","KaggleRama","Advanced Techniques"
"16342",86469,101,2021-12-07,"Germany","KaggleRama","Getting Started"
"16343",86470,78,2021-12-07,"Germany","KaggleRama","Recipe Book"
"16344",86471,125,2021-12-07,"Germany","KaggleRama","For Kids: One Smart Goose"
"16345",86472,400,2021-12-07,"Italy","KaggleMart","Advanced Techniques"
"16346",86473,380,2021-12-07,"Italy","KaggleMart","Getting Started"
"16347",86474,291,2021-12-07,"Italy","KaggleMart","Recipe Book"
"16348",86475,471,2021-12-07,"Italy","KaggleMart","For Kids: One Smart Goose"
"16349",86476,142,2021-12-07,"Italy","KaggleRama","Advanced Techniques"
"16350",86477,134,2021-12-07,"Italy","KaggleRama","Getting Started"
"16351",86478,100,2021-12-07,"Italy","KaggleRama","Recipe Book"
"16352",86479,161,2021-12-07,"Italy","KaggleRama","For Kids: One Smart Goose"
"16353",86480,760,2021-12-07,"Poland","KaggleMart","Advanced Techniques"
"16354",86481,713,2021-12-07,"Poland","KaggleMart","Getting Started"
"16355",86482,565,2021-12-07,"Poland","KaggleMart","Recipe Book"
"16356",86483,895,2021-12-07,"Poland","KaggleMart","For Kids: One Smart Goose"
"16357",86484,250,2021-12-07,"Poland","KaggleRama","Advanced Techniques"
"16358",86485,253,2021-12-07,"Poland","KaggleRama","Getting Started"
"16359",86486,199,2021-12-07,"Poland","KaggleRama","Recipe Book"
"16360",86487,286,2021-12-07,"Poland","KaggleRama","For Kids: One Smart Goose"
"16361",86488,428,2021-12-07,"Spain","KaggleMart","Advanced Techniques"
"16362",86489,410,2021-12-07,"Spain","KaggleMart","Getting Started"
"16363",86490,342,2021-12-07,"Spain","KaggleMart","Recipe Book"
"16364",86491,560,2021-12-07,"Spain","KaggleMart","For Kids: One Smart Goose"
"16365",86492,161,2021-12-07,"Spain","KaggleRama","Advanced Techniques"
"16366",86493,146,2021-12-07,"Spain","KaggleRama","Getting Started"
"16367",86494,118,2021-12-07,"Spain","KaggleRama","Recipe Book"
"16368",86495,184,2021-12-07,"Spain","KaggleRama","For Kids: One Smart Goose"
"16369",86496,311,2021-12-08,"Belgium","KaggleMart","Advanced Techniques"
"16370",86497,291,2021-12-08,"Belgium","KaggleMart","Getting Started"
"16371",86498,230,2021-12-08,"Belgium","KaggleMart","Recipe Book"
"16372",86499,360,2021-12-08,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16373",86500,109,2021-12-08,"Belgium","KaggleRama","Advanced Techniques"
"16374",86501,103,2021-12-08,"Belgium","KaggleRama","Getting Started"
"16375",86502,81,2021-12-08,"Belgium","KaggleRama","Recipe Book"
"16376",86503,127,2021-12-08,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16377",86504,338,2021-12-08,"France","KaggleMart","Advanced Techniques"
"16378",86505,318,2021-12-08,"France","KaggleMart","Getting Started"
"16379",86506,246,2021-12-08,"France","KaggleMart","Recipe Book"
"16380",86507,409,2021-12-08,"France","KaggleMart","For Kids: One Smart Goose"
"16381",86508,118,2021-12-08,"France","KaggleRama","Advanced Techniques"
"16382",86509,107,2021-12-08,"France","KaggleRama","Getting Started"
"16383",86510,85,2021-12-08,"France","KaggleRama","Recipe Book"
"16384",86511,136,2021-12-08,"France","KaggleRama","For Kids: One Smart Goose"
"16385",86512,328,2021-12-08,"Germany","KaggleMart","Advanced Techniques"
"16386",86513,287,2021-12-08,"Germany","KaggleMart","Getting Started"
"16387",86514,230,2021-12-08,"Germany","KaggleMart","Recipe Book"
"16388",86515,373,2021-12-08,"Germany","KaggleMart","For Kids: One Smart Goose"
"16389",86516,109,2021-12-08,"Germany","KaggleRama","Advanced Techniques"
"16390",86517,101,2021-12-08,"Germany","KaggleRama","Getting Started"
"16391",86518,82,2021-12-08,"Germany","KaggleRama","Recipe Book"
"16392",86519,123,2021-12-08,"Germany","KaggleRama","For Kids: One Smart Goose"
"16393",86520,402,2021-12-08,"Italy","KaggleMart","Advanced Techniques"
"16394",86521,380,2021-12-08,"Italy","KaggleMart","Getting Started"
"16395",86522,297,2021-12-08,"Italy","KaggleMart","Recipe Book"
"16396",86523,463,2021-12-08,"Italy","KaggleMart","For Kids: One Smart Goose"
"16397",86524,141,2021-12-08,"Italy","KaggleRama","Advanced Techniques"
"16398",86525,130,2021-12-08,"Italy","KaggleRama","Getting Started"
"16399",86526,101,2021-12-08,"Italy","KaggleRama","Recipe Book"
"16400",86527,160,2021-12-08,"Italy","KaggleRama","For Kids: One Smart Goose"
"16401",86528,751,2021-12-08,"Poland","KaggleMart","Advanced Techniques"
"16402",86529,694,2021-12-08,"Poland","KaggleMart","Getting Started"
"16403",86530,591,2021-12-08,"Poland","KaggleMart","Recipe Book"
"16404",86531,894,2021-12-08,"Poland","KaggleMart","For Kids: One Smart Goose"
"16405",86532,245,2021-12-08,"Poland","KaggleRama","Advanced Techniques"
"16406",86533,246,2021-12-08,"Poland","KaggleRama","Getting Started"
"16407",86534,204,2021-12-08,"Poland","KaggleRama","Recipe Book"
"16408",86535,282,2021-12-08,"Poland","KaggleRama","For Kids: One Smart Goose"
"16409",86536,426,2021-12-08,"Spain","KaggleMart","Advanced Techniques"
"16410",86537,421,2021-12-08,"Spain","KaggleMart","Getting Started"
"16411",86538,339,2021-12-08,"Spain","KaggleMart","Recipe Book"
"16412",86539,560,2021-12-08,"Spain","KaggleMart","For Kids: One Smart Goose"
"16413",86540,164,2021-12-08,"Spain","KaggleRama","Advanced Techniques"
"16414",86541,146,2021-12-08,"Spain","KaggleRama","Getting Started"
"16415",86542,121,2021-12-08,"Spain","KaggleRama","Recipe Book"
"16416",86543,184,2021-12-08,"Spain","KaggleRama","For Kids: One Smart Goose"
"16417",86544,317,2021-12-09,"Belgium","KaggleMart","Advanced Techniques"
"16418",86545,284,2021-12-09,"Belgium","KaggleMart","Getting Started"
"16419",86546,230,2021-12-09,"Belgium","KaggleMart","Recipe Book"
"16420",86547,359,2021-12-09,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16421",86548,111,2021-12-09,"Belgium","KaggleRama","Advanced Techniques"
"16422",86549,103,2021-12-09,"Belgium","KaggleRama","Getting Started"
"16423",86550,82,2021-12-09,"Belgium","KaggleRama","Recipe Book"
"16424",86551,126,2021-12-09,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16425",86552,343,2021-12-09,"France","KaggleMart","Advanced Techniques"
"16426",86553,310,2021-12-09,"France","KaggleMart","Getting Started"
"16427",86554,249,2021-12-09,"France","KaggleMart","Recipe Book"
"16428",86555,408,2021-12-09,"France","KaggleMart","For Kids: One Smart Goose"
"16429",86556,119,2021-12-09,"France","KaggleRama","Advanced Techniques"
"16430",86557,108,2021-12-09,"France","KaggleRama","Getting Started"
"16431",86558,86,2021-12-09,"France","KaggleRama","Recipe Book"
"16432",86559,135,2021-12-09,"France","KaggleRama","For Kids: One Smart Goose"
"16433",86560,320,2021-12-09,"Germany","KaggleMart","Advanced Techniques"
"16434",86561,290,2021-12-09,"Germany","KaggleMart","Getting Started"
"16435",86562,225,2021-12-09,"Germany","KaggleMart","Recipe Book"
"16436",86563,379,2021-12-09,"Germany","KaggleMart","For Kids: One Smart Goose"
"16437",86564,108,2021-12-09,"Germany","KaggleRama","Advanced Techniques"
"16438",86565,101,2021-12-09,"Germany","KaggleRama","Getting Started"
"16439",86566,80,2021-12-09,"Germany","KaggleRama","Recipe Book"
"16440",86567,123,2021-12-09,"Germany","KaggleRama","For Kids: One Smart Goose"
"16441",86568,409,2021-12-09,"Italy","KaggleMart","Advanced Techniques"
"16442",86569,371,2021-12-09,"Italy","KaggleMart","Getting Started"
"16443",86570,291,2021-12-09,"Italy","KaggleMart","Recipe Book"
"16444",86571,463,2021-12-09,"Italy","KaggleMart","For Kids: One Smart Goose"
"16445",86572,141,2021-12-09,"Italy","KaggleRama","Advanced Techniques"
"16446",86573,134,2021-12-09,"Italy","KaggleRama","Getting Started"
"16447",86574,101,2021-12-09,"Italy","KaggleRama","Recipe Book"
"16448",86575,161,2021-12-09,"Italy","KaggleRama","For Kids: One Smart Goose"
"16449",86576,751,2021-12-09,"Poland","KaggleMart","Advanced Techniques"
"16450",86577,686,2021-12-09,"Poland","KaggleMart","Getting Started"
"16451",86578,569,2021-12-09,"Poland","KaggleMart","Recipe Book"
"16452",86579,882,2021-12-09,"Poland","KaggleMart","For Kids: One Smart Goose"
"16453",86580,246,2021-12-09,"Poland","KaggleRama","Advanced Techniques"
"16454",86581,245,2021-12-09,"Poland","KaggleRama","Getting Started"
"16455",86582,196,2021-12-09,"Poland","KaggleRama","Recipe Book"
"16456",86583,281,2021-12-09,"Poland","KaggleRama","For Kids: One Smart Goose"
"16457",86584,428,2021-12-09,"Spain","KaggleMart","Advanced Techniques"
"16458",86585,416,2021-12-09,"Spain","KaggleMart","Getting Started"
"16459",86586,344,2021-12-09,"Spain","KaggleMart","Recipe Book"
"16460",86587,545,2021-12-09,"Spain","KaggleMart","For Kids: One Smart Goose"
"16461",86588,163,2021-12-09,"Spain","KaggleRama","Advanced Techniques"
"16462",86589,144,2021-12-09,"Spain","KaggleRama","Getting Started"
"16463",86590,118,2021-12-09,"Spain","KaggleRama","Recipe Book"
"16464",86591,182,2021-12-09,"Spain","KaggleRama","For Kids: One Smart Goose"
"16465",86592,328,2021-12-10,"Belgium","KaggleMart","Advanced Techniques"
"16466",86593,300,2021-12-10,"Belgium","KaggleMart","Getting Started"
"16467",86594,247,2021-12-10,"Belgium","KaggleMart","Recipe Book"
"16468",86595,378,2021-12-10,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16469",86596,116,2021-12-10,"Belgium","KaggleRama","Advanced Techniques"
"16470",86597,110,2021-12-10,"Belgium","KaggleRama","Getting Started"
"16471",86598,87,2021-12-10,"Belgium","KaggleRama","Recipe Book"
"16472",86599,132,2021-12-10,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16473",86600,373,2021-12-10,"France","KaggleMart","Advanced Techniques"
"16474",86601,326,2021-12-10,"France","KaggleMart","Getting Started"
"16475",86602,265,2021-12-10,"France","KaggleMart","Recipe Book"
"16476",86603,433,2021-12-10,"France","KaggleMart","For Kids: One Smart Goose"
"16477",86604,127,2021-12-10,"France","KaggleRama","Advanced Techniques"
"16478",86605,113,2021-12-10,"France","KaggleRama","Getting Started"
"16479",86606,90,2021-12-10,"France","KaggleRama","Recipe Book"
"16480",86607,144,2021-12-10,"France","KaggleRama","For Kids: One Smart Goose"
"16481",86608,341,2021-12-10,"Germany","KaggleMart","Advanced Techniques"
"16482",86609,303,2021-12-10,"Germany","KaggleMart","Getting Started"
"16483",86610,241,2021-12-10,"Germany","KaggleMart","Recipe Book"
"16484",86611,397,2021-12-10,"Germany","KaggleMart","For Kids: One Smart Goose"
"16485",86612,115,2021-12-10,"Germany","KaggleRama","Advanced Techniques"
"16486",86613,105,2021-12-10,"Germany","KaggleRama","Getting Started"
"16487",86614,81,2021-12-10,"Germany","KaggleRama","Recipe Book"
"16488",86615,130,2021-12-10,"Germany","KaggleRama","For Kids: One Smart Goose"
"16489",86616,436,2021-12-10,"Italy","KaggleMart","Advanced Techniques"
"16490",86617,403,2021-12-10,"Italy","KaggleMart","Getting Started"
"16491",86618,317,2021-12-10,"Italy","KaggleMart","Recipe Book"
"16492",86619,504,2021-12-10,"Italy","KaggleMart","For Kids: One Smart Goose"
"16493",86620,152,2021-12-10,"Italy","KaggleRama","Advanced Techniques"
"16494",86621,142,2021-12-10,"Italy","KaggleRama","Getting Started"
"16495",86622,110,2021-12-10,"Italy","KaggleRama","Recipe Book"
"16496",86623,171,2021-12-10,"Italy","KaggleRama","For Kids: One Smart Goose"
"16497",86624,818,2021-12-10,"Poland","KaggleMart","Advanced Techniques"
"16498",86625,732,2021-12-10,"Poland","KaggleMart","Getting Started"
"16499",86626,615,2021-12-10,"Poland","KaggleMart","Recipe Book"
"16500",86627,943,2021-12-10,"Poland","KaggleMart","For Kids: One Smart Goose"
"16501",86628,264,2021-12-10,"Poland","KaggleRama","Advanced Techniques"
"16502",86629,257,2021-12-10,"Poland","KaggleRama","Getting Started"
"16503",86630,218,2021-12-10,"Poland","KaggleRama","Recipe Book"
"16504",86631,297,2021-12-10,"Poland","KaggleRama","For Kids: One Smart Goose"
"16505",86632,470,2021-12-10,"Spain","KaggleMart","Advanced Techniques"
"16506",86633,446,2021-12-10,"Spain","KaggleMart","Getting Started"
"16507",86634,372,2021-12-10,"Spain","KaggleMart","Recipe Book"
"16508",86635,603,2021-12-10,"Spain","KaggleMart","For Kids: One Smart Goose"
"16509",86636,177,2021-12-10,"Spain","KaggleRama","Advanced Techniques"
"16510",86637,152,2021-12-10,"Spain","KaggleRama","Getting Started"
"16511",86638,127,2021-12-10,"Spain","KaggleRama","Recipe Book"
"16512",86639,195,2021-12-10,"Spain","KaggleRama","For Kids: One Smart Goose"
"16513",86640,360,2021-12-11,"Belgium","KaggleMart","Advanced Techniques"
"16514",86641,325,2021-12-11,"Belgium","KaggleMart","Getting Started"
"16515",86642,271,2021-12-11,"Belgium","KaggleMart","Recipe Book"
"16516",86643,418,2021-12-11,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16517",86644,129,2021-12-11,"Belgium","KaggleRama","Advanced Techniques"
"16518",86645,119,2021-12-11,"Belgium","KaggleRama","Getting Started"
"16519",86646,95,2021-12-11,"Belgium","KaggleRama","Recipe Book"
"16520",86647,143,2021-12-11,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16521",86648,412,2021-12-11,"France","KaggleMart","Advanced Techniques"
"16522",86649,361,2021-12-11,"France","KaggleMart","Getting Started"
"16523",86650,290,2021-12-11,"France","KaggleMart","Recipe Book"
"16524",86651,475,2021-12-11,"France","KaggleMart","For Kids: One Smart Goose"
"16525",86652,140,2021-12-11,"France","KaggleRama","Advanced Techniques"
"16526",86653,126,2021-12-11,"France","KaggleRama","Getting Started"
"16527",86654,100,2021-12-11,"France","KaggleRama","Recipe Book"
"16528",86655,157,2021-12-11,"France","KaggleRama","For Kids: One Smart Goose"
"16529",86656,385,2021-12-11,"Germany","KaggleMart","Advanced Techniques"
"16530",86657,327,2021-12-11,"Germany","KaggleMart","Getting Started"
"16531",86658,258,2021-12-11,"Germany","KaggleMart","Recipe Book"
"16532",86659,429,2021-12-11,"Germany","KaggleMart","For Kids: One Smart Goose"
"16533",86660,126,2021-12-11,"Germany","KaggleRama","Advanced Techniques"
"16534",86661,115,2021-12-11,"Germany","KaggleRama","Getting Started"
"16535",86662,93,2021-12-11,"Germany","KaggleRama","Recipe Book"
"16536",86663,142,2021-12-11,"Germany","KaggleRama","For Kids: One Smart Goose"
"16537",86664,486,2021-12-11,"Italy","KaggleMart","Advanced Techniques"
"16538",86665,444,2021-12-11,"Italy","KaggleMart","Getting Started"
"16539",86666,364,2021-12-11,"Italy","KaggleMart","Recipe Book"
"16540",86667,550,2021-12-11,"Italy","KaggleMart","For Kids: One Smart Goose"
"16541",86668,176,2021-12-11,"Italy","KaggleRama","Advanced Techniques"
"16542",86669,160,2021-12-11,"Italy","KaggleRama","Getting Started"
"16543",86670,123,2021-12-11,"Italy","KaggleRama","Recipe Book"
"16544",86671,192,2021-12-11,"Italy","KaggleRama","For Kids: One Smart Goose"
"16545",86672,924,2021-12-11,"Poland","KaggleMart","Advanced Techniques"
"16546",86673,843,2021-12-11,"Poland","KaggleMart","Getting Started"
"16547",86674,702,2021-12-11,"Poland","KaggleMart","Recipe Book"
"16548",86675,1059,2021-12-11,"Poland","KaggleMart","For Kids: One Smart Goose"
"16549",86676,305,2021-12-11,"Poland","KaggleRama","Advanced Techniques"
"16550",86677,299,2021-12-11,"Poland","KaggleRama","Getting Started"
"16551",86678,244,2021-12-11,"Poland","KaggleRama","Recipe Book"
"16552",86679,333,2021-12-11,"Poland","KaggleRama","For Kids: One Smart Goose"
"16553",86680,530,2021-12-11,"Spain","KaggleMart","Advanced Techniques"
"16554",86681,497,2021-12-11,"Spain","KaggleMart","Getting Started"
"16555",86682,431,2021-12-11,"Spain","KaggleMart","Recipe Book"
"16556",86683,683,2021-12-11,"Spain","KaggleMart","For Kids: One Smart Goose"
"16557",86684,199,2021-12-11,"Spain","KaggleRama","Advanced Techniques"
"16558",86685,170,2021-12-11,"Spain","KaggleRama","Getting Started"
"16559",86686,147,2021-12-11,"Spain","KaggleRama","Recipe Book"
"16560",86687,221,2021-12-11,"Spain","KaggleRama","For Kids: One Smart Goose"
"16561",86688,377,2021-12-12,"Belgium","KaggleMart","Advanced Techniques"
"16562",86689,336,2021-12-12,"Belgium","KaggleMart","Getting Started"
"16563",86690,280,2021-12-12,"Belgium","KaggleMart","Recipe Book"
"16564",86691,425,2021-12-12,"Belgium","KaggleMart","For Kids: One Smart Goose"
"16565",86692,137,2021-12-12,"Belgium","KaggleRama","Advanced Techniques"
"16566",86693,122,2021-12-12,"Belgium","KaggleRama","Getting Started"
"16567",86694,100,2021-12-12,"Belgium","KaggleRama","Recipe Book"
"16568",86695,148,2021-12-12,"Belgium","KaggleRama","For Kids: One Smart Goose"
"16569",86696,427,2021-12-12,"France","KaggleMart","Advanced Techniques"
"16570",86697,373,2021-12-12,"France","KaggleMart","Getting Started"
"16571",86698,309,2021-12-12,"France","KaggleMart","Recipe Book"
"16572",86699,495,2021-12-12,"France","KaggleMart","For Kids: One Smart Goose"
"16573",86700,147,2021-12-12,"France","KaggleRama","Advanced Techniques"
"16574",86701,129,2021-12-12,"France","KaggleRama","Getting Started"
"16575",86702,105,2021-12-12,"France","KaggleRama","Recipe Book"
"16576",86703,164,2021-12-12,"France","KaggleRama","For Kids: One Smart Goose"
"16577",86704,402,2021-12-12,"Germany","KaggleMart","Advanced Techniques"
"16578",86705,339,2021-12-12,"Germany","KaggleMart","Getting Started"
"16579",86706,279,2021-12-12,"Germany","KaggleMart","Recipe Book"
"16580",86707,441,2021-12-12,"Germany","KaggleMart","For Kids: One Smart Goose"
"16581",86708,133,2021-12-12,"Germany","KaggleRama","Advanced Techniques"
"16582",86709,118,2021-12-12,"Germany","KaggleRama","Getting Started"
"16583",86710,96,2021-12-12,"Germany","KaggleRama","Recipe Book"
"16584",86711,145,2021-12-12,"Germany","KaggleRama","For Kids: One Smart Goose"
"16585",86712,514,2021-12-12,"Italy","KaggleMart","Advanced Techniques"
"16586",86713,465,2021-12-12,"Italy","KaggleMart","Getting Started"
"16587",86714,375,2021-12-12,"Italy","KaggleMart","Recipe Book"
"16588",86715,583,2021-12-12,"Italy","KaggleMart","For Kids: One Smart Goose"
"16589",86716,185,2021-12-12,"Italy","KaggleRama","Advanced Techniques"
"16590",86717,163,2021-12-12,"Italy","KaggleRama","Getting Started"
"16591",86718,128,2021-12-12,"Italy","KaggleRama","Recipe Book"
"16592",86719,197,2021-12-12,"Italy","KaggleRama","For Kids: One Smart Goose"
"16593",86720,949,2021-12-12,"Poland","KaggleMart","Advanced Techniques"
"16594",86721,853,2021-12-12,"Poland","KaggleMart","Getting Started"
"16595",86722,750,2021-12-12,"Poland","KaggleMart","Recipe Book"
"16596",86723,1119,2021-12-12,"Poland","KaggleMart","For Kids: One Smart Goose"
"16597",86724,312,2021-12-12,"Poland","KaggleRama","Advanced Techniques"
"16598",86725,313,2021-12-12,"Poland","KaggleRama","Getting Started"
"16599",86726,257,2021-12-12,"Poland","KaggleRama","Recipe Book"
"16600",86727,353,2021-12-12,"Poland","KaggleRama","For Kids: One Smart Goose"
"16601",86728,562,2021-12-12,"Spain","KaggleMart","Advanced Techniques"
"16602",86729,508,2021-12-12,"Spain","KaggleMart","Getting Started"
"16603",86730,461,2021-12-12,"Spain","KaggleMart","Recipe Book"
"16604",86731,686,2021-12-12,"Spain","KaggleMart","For Kids: One Smart Goose"
"16605",86732,214,2021-12-12,"Spain","KaggleRama","Advanced Techniques"
"16606",86733,175,2021-12-12,"Spain","KaggleRama","Getting Started"
